iid,pid,has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
230,208,1,9,male,42,25,17,[7-37],European/Caucasian-American,'Black/African American',0,5,1,[2-5],[0-1],'International Affairs',11.54,13.46,19.23,19.23,19.23,17.31,[0-15],[0-15],[16-20],[16-20],[16-20],[16-20],9,9,9,9,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],23.81,23.81,23.81,23.81,2.38,2.38,[21-100],[21-100],[21-100],[21-100],[0-15],[0-15],6,6,6,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],9,8,7,8,7,7,[9-10],[6-8],[6-8],[6-8],[6-8],[6-8],1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,[0-5],[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],[9-10],[6-8],0.31,[0-0.33],5,?,1,[5-6],[0-3],[0-2],7,6,[6-8],[5-6],0,1,1,1
230,209,1,9,male,42,28,14,[7-37],European/Caucasian-American,'Black/African American',0,5,1,[2-5],[0-1],'International Affairs',13.04,21.74,17.39,17.39,15.22,15.22,[0-15],[21-100],[16-20],[16-20],[16-20],[16-20],5,5,7,5,7,?,[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],23.81,23.81,23.81,23.81,2.38,2.38,[21-100],[21-100],[21-100],[21-100],[0-15],[0-15],6,6,6,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],5,8,6,5,6,4,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,[0-5],[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],[9-10],[6-8],0,[-1-0],5,?,1,[5-6],[0-3],[0-2],3,1,[0-5],[0-4],0,0,0,0
230,210,1,9,male,42,29,13,[7-37],European/Caucasian-American,European/Caucasian-American,1,5,1,[2-5],[0-1],'International Affairs',20,15.56,20,15.56,11.11,17.78,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],8,10,?,10,?,?,[6-8],[9-10],[0-5],[9-10],[0-5],[0-5],23.81,23.81,23.81,23.81,2.38,2.38,[21-100],[21-100],[21-100],[21-100],[0-15],[0-15],6,6,6,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],5,8,8,7,5,7,[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,[0-5],[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],[9-10],[6-8],0.4,[0.33-1],5,?,1,[5-6],[0-3],[0-2],7,6,[6-8],[5-6],0,1,0,0
230,211,1,9,male,42,28,14,[7-37],European/Caucasian-American,European/Caucasian-American,1,5,1,[2-5],[0-1],'International Affairs',16.36,16.36,18.18,18.18,16.36,14.55,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],6,9,8,9,8,8,[6-8],[9-10],[6-8],[9-10],[6-8],[6-8],23.81,23.81,23.81,23.81,2.38,2.38,[21-100],[21-100],[21-100],[21-100],[0-15],[0-15],6,6,6,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],9,7,7,7,5,7,[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,[0-5],[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],[9-10],[6-8],0.25,[0-0.33],5,?,1,[5-6],[0-3],[0-2],8,4,[6-8],[0-4],0,1,1,1
230,212,1,9,male,42,27,15,[7-37],European/Caucasian-American,'Latino/Hispanic American',0,5,1,[2-5],[0-1],'International Affairs',14.29,18.37,18.37,16.33,18.37,14.29,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],6,6,6,6,6,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],23.81,23.81,23.81,23.81,2.38,2.38,[21-100],[21-100],[21-100],[21-100],[0-15],[0-15],6,6,6,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],7,6,6,6,6,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,[0-5],[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],[9-10],[6-8],0.31,[0-0.33],5,?,1,[5-6],[0-3],[0-2],6,3,[6-8],[0-4],0,1,0,0
230,213,1,9,male,42,25,17,[7-37],European/Caucasian-American,'Latino/Hispanic American',0,5,1,[2-5],[0-1],'International Affairs',15.52,17.24,17.24,17.24,17.24,15.52,[16-20],[16-20],[16-20],[16-20],[16-20],[16-20],5,8,8,7,7,8,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],23.81,23.81,23.81,23.81,2.38,2.38,[21-100],[21-100],[21-100],[21-100],[0-15],[0-15],6,6,6,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],9,8,8,8,6,8,[9-10],[6-8],[6-8],[6-8],[6-8],[6-8],1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,[0-5],[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],[9-10],[6-8],0.21,[0-0.33],5,?,1,[5-6],[0-3],[0-2],9,5,[9-10],[5-6],0,1,0,0
231,194,1,9,male,30,24,6,[4-6],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',16,16,20,16,18,14,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],8,10,9,8,8,7,[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],5,4,6,5,6,4,[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],-0.28,[-1-0],5,?,?,[5-6],[0-3],[0-2],4,5,[0-5],[5-6],0,0,1,0
231,195,1,9,male,30,27,3,[2-3],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',15.38,19.23,19.23,19.23,13.46,13.46,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],6,10,9,8,10,9,[6-8],[9-10],[9-10],[6-8],[9-10],[9-10],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],6,8,8,8,4,6,[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.17,[0-0.33],5,?,?,[5-6],[0-3],[0-2],8,6,[6-8],[5-6],0,1,0,0
231,196,1,9,male,30,25,5,[4-6],'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,1,[0-1],[0-1],'International Affairs',17.65,17.65,17.65,15.69,15.69,15.69,[16-20],[16-20],[16-20],[16-20],[16-20],[16-20],3,6,7,8,?,3,[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],8,6,7,6,6,3,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.47,[0.33-1],5,?,?,[5-6],[0-3],[0-2],5,3,[0-5],[0-4],0,0,0,0
231,197,1,9,male,30,24,6,[4-6],'Latino/Hispanic American',Other,0,1,1,[0-1],[0-1],'International Affairs',14,18,20,18,16,14,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],10,10,10,10,10,10,[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],9,5,6,6,6,9,[9-10],[0-5],[6-8],[6-8],[6-8],[9-10],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.43,[0.33-1],5,?,?,[5-6],[0-3],[0-2],8,10,[6-8],[7-10],1,1,1,1
231,198,1,9,male,30,23,7,[7-37],'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,1,[0-1],[0-1],'International Affairs',15.38,19.23,17.31,19.23,9.62,19.23,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],5,5,5,4,4,5,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],3,6,5,1,7,5,[0-5],[6-8],[0-5],[0-5],[6-8],[0-5],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.04,[0-0.33],5,?,?,[5-6],[0-3],[0-2],3,5,[0-5],[5-6],0,0,0,0
231,199,1,9,male,30,30,0,[0-1],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',17.5,17.5,20,12.5,20,12.5,[16-20],[16-20],[16-20],[0-15],[16-20],[0-15],3,3,3,8,8,2,[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],9,4,6,6,6,7,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.39,[0.33-1],5,?,?,[5-6],[0-3],[0-2],7,5,[6-8],[5-6],0,1,0,0
231,200,1,9,male,30,25,5,[4-6],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',13.21,18.87,18.87,16.98,16.98,15.09,[0-15],[16-20],[16-20],[16-20],[16-20],[16-20],5,7,8,7,7,?,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],8,8,7,8,6,8,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.82,[0.33-1],5,?,?,[5-6],[0-3],[0-2],8,6,[6-8],[5-6],0,1,0,0
231,201,1,9,male,30,25,5,[4-6],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',15.38,17.31,17.31,17.31,17.31,15.38,[16-20],[16-20],[16-20],[16-20],[16-20],[16-20],8,8,8,7,8,3,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],6,6,6,5,7,8,[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],-0.34,[-1-0],5,?,?,[5-6],[0-3],[0-2],5,7,[0-5],[7-10],0,0,0,0
231,202,1,9,male,30,22,8,[7-37],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',15.38,19.23,19.23,19.23,15.38,11.54,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],6,8,8,9,8,6,[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],6,6,7,4,6,4,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.24,[0-0.33],5,?,?,[5-6],[0-3],[0-2],5,6,[0-5],[5-6],0,0,0,0
231,203,1,9,male,30,22,8,[7-37],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',16,20,18,20,18,8,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],5,5,8,6,9,4,[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],8,8,8,5,5,6,[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.07,[0-0.33],5,?,?,[5-6],[0-3],[0-2],7,4,[6-8],[0-4],0,1,0,0
231,204,1,9,male,30,26,4,[4-6],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',19.61,15.69,17.65,15.69,17.65,13.73,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],7,7,9,8,7,8,[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],6,3,6,7,10,6,[6-8],[0-5],[6-8],[6-8],[9-10],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.24,[0-0.33],5,?,?,[5-6],[0-3],[0-2],5,7,[0-5],[7-10],0,0,0,0
231,205,1,9,male,30,23,7,[7-37],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',15.38,17.31,19.23,19.23,11.54,17.31,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],4,5,5,5,5,2,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],7,6,8,6,6,4,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.71,[0.33-1],5,?,?,[5-6],[0-3],[0-2],6,6,[6-8],[5-6],0,1,0,0
231,206,1,9,male,30,31,1,[0-1],'Latino/Hispanic American','Black/African American',0,1,1,[0-1],[0-1],'International Affairs',14.58,16.67,20.83,18.75,16.67,12.5,[0-15],[16-20],[21-100],[16-20],[16-20],[0-15],7,7,7,7,7,8,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],5,9,9,8,7,8,[0-5],[9-10],[9-10],[6-8],[6-8],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.71,[0.33-1],5,?,?,[5-6],[0-3],[0-2],7,8,[6-8],[7-10],0,0,1,0
231,207,1,9,male,30,23,7,[7-37],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',17.31,13.46,17.31,19.23,19.23,13.46,[16-20],[0-15],[16-20],[16-20],[16-20],[0-15],4,5,4,6,5,4,[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],7,4,5,7,8,4,[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],-0.31,[-1-0],5,?,?,[5-6],[0-3],[0-2],5,5,[0-5],[5-6],0,0,0,0
231,208,1,9,male,30,25,5,[4-6],'Latino/Hispanic American','Black/African American',0,1,1,[0-1],[0-1],'International Affairs',11.54,13.46,19.23,19.23,19.23,17.31,[0-15],[0-15],[16-20],[16-20],[16-20],[16-20],5,9,9,7,8,7,[0-5],[9-10],[9-10],[6-8],[6-8],[6-8],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],8,8,7,9,6,7,[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.62,[0.33-1],5,?,?,[5-6],[0-3],[0-2],8,8,[6-8],[7-10],?,1,1,1
231,209,1,9,male,30,28,2,[2-3],'Latino/Hispanic American','Black/African American',0,1,1,[0-1],[0-1],'International Affairs',13.04,21.74,17.39,17.39,15.22,15.22,[0-15],[21-100],[16-20],[16-20],[16-20],[16-20],8,8,8,?,?,?,[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],6,6,6,5,6,7,[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.45,[0.33-1],5,?,?,[5-6],[0-3],[0-2],5,5,[0-5],[5-6],0,0,0,0
231,210,1,9,male,30,29,1,[0-1],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',20,15.56,20,15.56,11.11,17.78,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],5,2,3,1,?,1,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],6,7,7,6,6,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.54,[0.33-1],5,?,?,[5-6],[0-3],[0-2],5,6,[0-5],[5-6],0,0,0,0
231,211,1,9,male,30,28,2,[2-3],'Latino/Hispanic American',European/Caucasian-American,0,1,1,[0-1],[0-1],'International Affairs',16.36,16.36,18.18,18.18,16.36,14.55,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],7,8,9,7,10,8,[6-8],[6-8],[9-10],[6-8],[9-10],[6-8],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],7,5,6,5,7,7,[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],-0.2,[-1-0],5,?,?,[5-6],[0-3],[0-2],6,5,[6-8],[5-6],1,0,0,0
231,212,1,9,male,30,27,3,[2-3],'Latino/Hispanic American','Latino/Hispanic American',1,1,1,[0-1],[0-1],'International Affairs',14.29,18.37,18.37,16.33,18.37,14.29,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],7,7,7,8,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],6,8,7,6,7,10,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.35,[0.33-1],5,?,?,[5-6],[0-3],[0-2],5,10,[0-5],[7-10],1,1,1,1
231,213,1,9,male,30,25,5,[4-6],'Latino/Hispanic American','Latino/Hispanic American',1,1,1,[0-1],[0-1],'International Affairs',15.52,17.24,17.24,17.24,17.24,15.52,[16-20],[16-20],[16-20],[16-20],[16-20],[16-20],6,10,10,10,8,7,[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],18.6,20.93,23.26,23.26,2.33,11.63,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],8,8,8,9,3,[6-8],[6-8],[6-8],[9-10],[0-5],7,7,7,6,7,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,[0-5],[0-5],[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[9-10],[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],[6-8],0.4,[0.33-1],5,?,?,[5-6],[0-3],[0-2],6,6,[6-8],[5-6],0,0,0,0
232,194,1,9,male,31,24,7,[7-37],European/Caucasian-American,European/Caucasian-American,1,4,7,[2-5],[6-10],'International Affairs',16,16,20,16,18,14,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],5,10,9,6,7,6,[0-5],[9-10],[9-10],[6-8],[6-8],[6-8],17.78,17.78,17.78,17.78,13.33,15.56,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],8,8,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],5,5,5,4,3,5,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,[0-5],[0-5],[9-10],[6-8],[6-8],[6-8],[9-10],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],-0.44,[-1-0],4,?,?,[0-4],[0-3],[0-2],5,2,[0-5],[0-4],0,0,0,0
232,195,1,9,male,31,27,4,[4-6],European/Caucasian-American,European/Caucasian-American,1,4,7,[2-5],[6-10],'International Affairs',15.38,19.23,19.23,19.23,13.46,13.46,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],5,6,7,4,6,4,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],17.78,17.78,17.78,17.78,13.33,15.56,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],8,8,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],7,8,8,8,6,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,[0-5],[0-5],[9-10],[6-8],[6-8],[6-8],[9-10],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],0.29,[0-0.33],4,?,?,[0-4],[0-3],[0-2],7,6,[6-8],[5-6],0,1,0,0
