gender,age,age_o,samerace,importance_same_race,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,met,decision_o
0,28,27,0,6,14.29,18.37,18.37,16.33,18.37,14.29,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,9,7,8,8,7,5,7,0,0
0,28,25,0,6,15.52,17.24,17.24,17.24,17.24,15.52,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,8,7,8,7,8,6,7,0,0
0,32,24,1,1,16,16,20,16,18,14,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,8,7,7,6,7,7,0,1
0,32,27,1,1,15.38,19.23,19.23,19.23,13.46,13.46,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,7,6,7,7,7,8,7,0,0
0,32,25,0,1,17.65,17.65,17.65,15.69,15.69,15.69,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,7,8,5,5,5,5,5,0,0
0,32,24,0,1,14,18,20,18,16,14,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,8,8,10,5,7,8,0,0
0,32,23,0,1,15.38,19.23,17.31,19.23,9.62,19.23,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,6,6,5,6,5,5,0,0
0,32,30,1,1,17.5,17.5,20,12.5,20,12.5,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,8,5,5,5,5,5,5,0,0
0,32,25,1,1,13.21,18.87,18.87,16.98,16.98,15.09,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,9,6,6,7,6,5,6,0,1
0,32,25,1,1,15.38,17.31,17.31,17.31,17.31,15.38,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,6,7,6,6,5,7,0,0
0,32,22,1,1,15.38,19.23,19.23,19.23,15.38,11.54,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,7,6,7,7,7,7,7,0,0
0,32,22,1,1,16,20,18,20,18,8,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,8,8,5,5,5,7,0,0
0,32,26,1,1,19.61,15.69,17.65,15.69,17.65,13.73,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,2,3,1,3,1,2,0,0
0,32,23,1,1,15.38,17.31,19.23,19.23,11.54,17.31,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,1,5,4,5,5,5,0,1
0,32,31,0,1,14.58,16.67,20.83,18.75,16.67,12.5,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,7,8,8,8,9,5,0,1
0,32,23,1,1,17.31,13.46,17.31,19.23,19.23,13.46,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,8,6,6,7,5,5,6,0,0
0,32,25,0,1,11.54,13.46,19.23,19.23,19.23,17.31,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,7,6,5,5,5,5,6,0,1
0,32,28,0,1,13.04,21.74,17.39,17.39,15.22,15.22,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,8,6,7,7,7,7,0,0
0,32,29,1,1,20,15.56,20,15.56,11.11,17.78,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,3,3,8,3,5,5,4,0,0
0,32,28,1,1,16.36,16.36,18.18,18.18,16.36,14.55,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,5,5,5,5,5,8,0,0
0,32,27,0,1,14.29,18.37,18.37,16.33,18.37,14.29,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,8,8,6,6,5,5,7,0,1
0,32,25,0,1,15.52,17.24,17.24,17.24,17.24,15.52,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,9,7,7,7,6,7,7,0,0
0,28,24,0,4,16,16,20,16,18,14,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,4,5,5,3,4,4,0,0
0,28,27,0,4,15.38,19.23,19.23,19.23,13.46,13.46,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,7,7,7,6,6,6,0,1
0,28,25,0,4,17.65,17.65,17.65,15.69,15.69,15.69,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,5,5,3,2,3,5,0,0
0,28,24,0,4,14,18,20,18,16,14,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,6,6,5,6,8,7,0,0
0,28,23,0,4,15.38,19.23,17.31,19.23,9.62,19.23,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,4,5,6,2,3,4,4,0,0
0,28,30,0,4,17.5,17.5,20,12.5,20,12.5,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,5,6,8,5,5,5,5,0,1
0,28,25,0,4,13.21,18.87,18.87,16.98,16.98,15.09,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,7,7,8,6,9,8,8,0,0
0,28,25,0,4,15.38,17.31,17.31,17.31,17.31,15.38,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,5,7,7,7,8,6,5,0,0
0,28,22,0,4,15.38,19.23,19.23,19.23,15.38,11.54,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,4,6,7,2,5,3,4,0,0
0,28,22,0,4,16,20,18,20,18,8,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,5,7,6,8,7,7,0,0
0,28,26,0,4,19.61,15.69,17.65,15.69,17.65,13.73,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,7,7,7,8,7,9,7,1,0
0,28,23,0,4,15.38,17.31,19.23,19.23,11.54,17.31,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,7,4,5,3,7,4,4,0,0
0,28,31,0,4,14.58,16.67,20.83,18.75,16.67,12.5,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,8,8,8,7,8,7,0,1
0,28,23,0,4,17.31,13.46,17.31,19.23,19.23,13.46,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,9,6,5,8,9,7,8,0,0
0,28,25,0,4,11.54,13.46,19.23,19.23,19.23,17.31,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,8,10,9,9,9,6,8,0,0
0,28,28,0,4,13.04,21.74,17.39,17.39,15.22,15.22,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,8,7,8,7,7,7,0,0
0,28,29,0,4,20,15.56,20,15.56,11.11,17.78,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,5,6,5,4,3,4,4,0,1
0,28,28,0,4,16.36,16.36,18.18,18.18,16.36,14.55,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,7,7,6,7,7,7,0,0
0,28,27,1,4,14.29,18.37,18.37,16.33,18.37,14.29,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,3,5,5,7,5,4,6,0,1
0,28,25,1,4,15.52,17.24,17.24,17.24,17.24,15.52,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,7,7,8,8,7,8,8,0,0
0,23,24,1,1,16,16,20,16,18,14,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,4,5,5,4,5,4,4,0,1
0,23,27,1,1,15.38,19.23,19.23,19.23,13.46,13.46,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,6,7,7,8,6,6,6,0,1
0,23,25,0,1,17.65,17.65,17.65,15.69,15.69,15.69,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,5,8,7,4,6,5,6,0,0
0,23,24,0,1,14,18,20,18,16,14,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,8,8,8,8,7,7,8,0,0
0,23,23,0,1,15.38,19.23,17.31,19.23,9.62,19.23,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,3,7,6,3,6,3,4,0,0
0,23,30,1,1,17.5,17.5,20,12.5,20,12.5,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,7,6,6,7,6,7,7,0,1
0,23,25,1,1,13.21,18.87,18.87,16.98,16.98,15.09,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,7,7,8,7,7,7,7,0,0
0,23,25,1,1,15.38,17.31,17.31,17.31,17.31,15.38,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,6,7,7,7,5,6,6,0,1
0,23,22,1,1,15.38,19.23,19.23,19.23,15.38,11.54,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,4,7,8,6,5,4,5,0,1
0,23,22,1,1,16,20,18,20,18,8,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,5,8,8,7,5,5,7,0,0
0,23,26,1,1,19.61,15.69,17.65,15.69,17.65,13.73,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,3,3,5,7,6,6,4,1,1
0,23,23,1,1,15.38,17.31,19.23,19.23,11.54,17.31,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,3,7,7,2,6,3,4,0,0
0,23,31,0,1,14.58,16.67,20.83,18.75,16.67,12.5,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,6,8,8,7,8,5,7,0,1
0,23,23,1,1,17.31,13.46,17.31,19.23,19.23,13.46,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,9,7,7,9,7,7,8,0,1
0,23,25,0,1,11.54,13.46,19.23,19.23,19.23,17.31,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,8,7,8,8,7,6,8,0,1
0,23,28,0,1,13.04,21.74,17.39,17.39,15.22,15.22,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,5,8,8,7,8,5,6,0,0
0,23,29,1,1,20,15.56,20,15.56,11.11,17.78,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,6,9,9,7,7,7,7,0,1
0,23,28,1,1,16.36,16.36,18.18,18.18,16.36,14.55,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,6,8,8,7,9,7,7,0,1
0,23,27,0,1,14.29,18.37,18.37,16.33,18.37,14.29,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,8,7,8,8,7,7,8,0,1
0,23,25,0,1,15.52,17.24,17.24,17.24,17.24,15.52,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,6,7,6,7,6,6,6,0,1
0,26,24,1,7,16,16,20,16,18,14,20,16,18,16,16,14,7,10,8,10,10,4,6,6,5,5,5,4,0,1
0,26,27,1,7,15.38,19.23,19.23,19.23,13.46,13.46,20,16,18,16,16,14,7,10,8,10,10,6,4,8,8,5,6,6,0,0
0,26,25,0,7,17.65,17.65,17.65,15.69,15.69,15.69,20,16,18,16,16,14,7,10,8,10,10,5,7,7,6,5,3,3,0,0
0,26,24,0,7,14,18,20,18,16,14,20,16,18,16,16,14,7,10,8,10,10,7,7,7,7,7,7,7,0,0
0,26,23,0,7,15.38,19.23,17.31,19.23,9.62,19.23,20,16,18,16,16,14,7,10,8,10,10,3,3,5,4,4,2,2,1,0
0,26,30,1,7,17.5,17.5,20,12.5,20,12.5,20,16,18,16,16,14,7,10,8,10,10,8,8,8,8,8,8,9,0,0
0,26,25,1,7,13.21,18.87,18.87,16.98,16.98,15.09,20,16,18,16,16,14,7,10,8,10,10,8,7,8,7,8,8,8,0,0
0,26,25,1,7,15.38,17.31,17.31,17.31,17.31,15.38,20,16,18,16,16,14,7,10,8,10,10,6,8,8,6,7,6,5,0,0
0,26,22,1,7,15.38,19.23,19.23,19.23,15.38,11.54,20,16,18,16,16,14,7,10,8,10,10,4,6,7,4,5,4,3,0,0
0,26,22,1,7,16,20,18,20,18,8,20,16,18,16,16,14,7,10,8,10,10,5,7,7,5,6,5,4,0,0
0,26,26,1,7,19.61,15.69,17.65,15.69,17.65,13.73,20,16,18,16,16,14,7,10,8,10,10,4,4,5,5,5,5,3,1,0
0,26,23,1,7,15.38,17.31,19.23,19.23,11.54,17.31,20,16,18,16,16,14,7,10,8,10,10,3,5,6,5,5,3,3,0,0
0,26,31,0,7,14.58,16.67,20.83,18.75,16.67,12.5,20,16,18,16,16,14,7,10,8,10,10,4,5,6,4,5,3,3,0,1
0,26,23,1,7,17.31,13.46,17.31,19.23,19.23,13.46,20,16,18,16,16,14,7,10,8,10,10,8,8,7,9,8,8,9,0,1
0,26,25,0,7,11.54,13.46,19.23,19.23,19.23,17.31,20,16,18,16,16,14,7,10,8,10,10,8,8,8,8,8,7,8,0,1
0,26,28,0,7,13.04,21.74,17.39,17.39,15.22,15.22,20,16,18,16,16,14,7,10,8,10,10,4,7,7,5,4,4,4,0,0
0,26,29,1,7,20,15.56,20,15.56,11.11,17.78,20,16,18,16,16,14,7,10,8,10,10,5,8,7,7,7,6,5,0,0
0,26,28,1,7,16.36,16.36,18.18,18.18,16.36,14.55,20,16,18,16,16,14,7,10,8,10,10,6,6,6,5,5,5,5,0,1
0,26,27,0,7,14.29,18.37,18.37,16.33,18.37,14.29,20,16,18,16,16,14,7,10,8,10,10,6,8,8,6,6,6,6,0,1
0,26,25,0,7,15.52,17.24,17.24,17.24,17.24,15.52,20,16,18,16,16,14,7,10,8,10,10,6,8,8,7,7,7,6,0,1
0,24,24,0,1,16,16,20,16,18,14,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,7,6,4,6,5,5,0,0
0,24,27,0,1,15.38,19.23,19.23,19.23,13.46,13.46,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,6,6,7,6,5,6,0,0
0,24,25,1,1,17.65,17.65,17.65,15.69,15.69,15.69,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,7,6,4,5,6,6,0,0
0,24,24,0,1,14,18,20,18,16,14,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,5,6,6,6,7,5,5,0,0
0,24,23,1,1,15.38,19.23,17.31,19.23,9.62,19.23,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,9,7,3,8,4,5,0,0
0,24,30,0,1,17.5,17.5,20,12.5,20,12.5,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,6,7,4,7,4,4,0,0
0,24,25,0,1,13.21,18.87,18.87,16.98,16.98,15.09,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,4,7,7,4,5,4,3,0,0
0,24,25,0,1,15.38,17.31,17.31,17.31,17.31,15.38,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,7,7,5,5,3,6,0,0
0,24,22,0,1,15.38,19.23,19.23,19.23,15.38,11.54,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,4,8,7,6,7,5,4,0,0
0,24,22,0,1,16,20,18,20,18,8,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,7,7,5,5,8,7,0,0
0,24,26,0,1,19.61,15.69,17.65,15.69,17.65,13.73,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,4,7,5,5,4,4,4,0,0
0,24,23,0,1,15.38,17.31,19.23,19.23,11.54,17.31,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,7,7,4,7,6,5,0,0
0,24,31,0,1,14.58,16.67,20.83,18.75,16.67,12.5,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,7,7,7,7,7,5,7,0,0
0,24,23,0,1,17.31,13.46,17.31,19.23,19.23,13.46,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,7,5,6,8,6,5,6,0,0
0,24,25,0,1,11.54,13.46,19.23,19.23,19.23,17.31,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,8,6,6,8,6,6,7,0,0
0,24,28,0,1,13.04,21.74,17.39,17.39,15.22,15.22,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,7,7,7,7,4,6,0,0
0,24,29,0,1,20,15.56,20,15.56,11.11,17.78,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,6,6,7,6,5,6,0,0
0,24,28,0,1,16.36,16.36,18.18,18.18,16.36,14.55,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,6,6,5,6,5,6,0,0
0,24,27,0,1,14.29,18.37,18.37,16.33,18.37,14.29,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,7,6,7,7,6,6,6,0,1
0,24,25,0,1,15.52,17.24,17.24,17.24,17.24,15.52,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,7,5,6,7,5,5,7,0,0
0,28,24,1,7,16,16,20,16,18,14,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,1,5,5,3,5,3,5,0,1
0,28,27,1,7,15.38,19.23,19.23,19.23,13.46,13.46,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,8,9,7,9,5,5,7,0,1
0,28,25,0,7,17.65,17.65,17.65,15.69,15.69,15.69,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,6,7,8,2,1,1,3,0,0
0,28,24,0,7,14,18,20,18,16,14,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,4,8,8,5,4,3,3,0,0
0,28,23,0,7,15.38,19.23,17.31,19.23,9.62,19.23,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,3,4,5,2,2,2,3,0,0
0,28,30,1,7,17.5,17.5,20,12.5,20,12.5,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,5,3,6,4,4,4,4,0,0
0,28,22,1,7,15.38,19.23,19.23,19.23,15.38,11.54,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,2,8,9,4,3,2,4,0,1
0,28,22,1,7,16,20,18,20,18,8,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,6,6,9,3,1,2,4,0,0
0,28,26,1,7,19.61,15.69,17.65,15.69,17.65,13.73,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,3,5,8,5,8,6,3,0,0
0,28,23,1,7,15.38,17.31,19.23,19.23,11.54,17.31,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,3,5,4,2,3,3,4,0,0
0,28,31,0,7,14.58,16.67,20.83,18.75,16.67,12.5,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,3,9,8,7,5,4,6,0,1
0,28,23,1,7,17.31,13.46,17.31,19.23,19.23,13.46,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,8,5,5,8,3,6,6,0,0
0,28,25,0,7,11.54,13.46,19.23,19.23,19.23,17.31,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,6,8,7,5,6,3,7,0,1
0,28,28,0,7,13.04,21.74,17.39,17.39,15.22,15.22,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,3,9,8,5,6,3,3,0,0
0,28,29,1,7,20,15.56,20,15.56,11.11,17.78,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,6,8,7,5,6,3,7,0,1
0,28,28,1,7,16.36,16.36,18.18,18.18,16.36,14.55,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,6,5,5,5,5,5,3,0,0
0,28,27,0,7,14.29,18.37,18.37,16.33,18.37,14.29,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,4,8,7,4,4,3,5,0,1
0,28,25,0,7,15.52,17.24,17.24,17.24,17.24,15.52,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,6,8,5,8,5,7,5,0,0
0,42,24,1,5,16,16,20,16,18,14,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,3,5,5,2,2,2,2,0,0
0,42,27,1,5,15.38,19.23,19.23,19.23,13.46,13.46,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,8,7,7,7,6,5,7,0,0
0,42,25,0,5,17.65,17.65,17.65,15.69,15.69,15.69,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,8,7,8,5,5,6,8,0,0
0,42,24,0,5,14,18,20,18,16,14,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,7,6,7,6,5,5,6,0,0
0,42,23,0,5,15.38,19.23,17.31,19.23,9.62,19.23,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,9,8,8,7,5,6,7,0,0
0,42,30,1,5,17.5,17.5,20,12.5,20,12.5,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,8,6,6,5,5,6,7,0,0
0,42,25,1,5,13.21,18.87,18.87,16.98,16.98,15.09,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,6,6,6,4,7,6,5,0,0
0,42,25,1,5,15.38,17.31,17.31,17.31,17.31,15.38,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,9,8,9,9,5,5,7,0,1
0,42,22,1,5,15.38,19.23,19.23,19.23,15.38,11.54,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,7,6,7,5,5,3,3,0,0
0,42,22,1,5,16,20,18,20,18,8,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,7,7,8,7,5,4,7,0,0
0,42,26,1,5,19.61,15.69,17.65,15.69,17.65,13.73,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,5,8,8,7,7,3,3,0,0
0,42,23,1,5,15.38,17.31,19.23,19.23,11.54,17.31,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,6,8,8,8,5,6,7,0,0
0,42,31,0,5,14.58,16.67,20.83,18.75,16.67,12.5,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,6,8,9,8,7,7,6,0,1
0,42,23,1,5,17.31,13.46,17.31,19.23,19.23,13.46,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,9,7,7,7,6,7,8,0,0
0,42,25,0,5,11.54,13.46,19.23,19.23,19.23,17.31,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,9,8,7,8,7,7,7,0,1
0,42,28,0,5,13.04,21.74,17.39,17.39,15.22,15.22,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,5,8,6,5,6,4,3,0,0
0,42,29,1,5,20,15.56,20,15.56,11.11,17.78,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,5,8,8,7,5,7,7,0,0
0,42,28,1,5,16.36,16.36,18.18,18.18,16.36,14.55,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,9,7,7,7,5,7,8,0,1
0,42,27,0,5,14.29,18.37,18.37,16.33,18.37,14.29,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,7,6,6,6,6,7,6,0,0
0,42,25,0,5,15.52,17.24,17.24,17.24,17.24,15.52,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,6,6,9,8,8,8,6,8,9,0,0
0,30,24,0,1,16,16,20,16,18,14,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,5,4,6,5,6,4,4,0,1
0,30,27,0,1,15.38,19.23,19.23,19.23,13.46,13.46,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,6,8,8,8,4,6,8,0,0
0,30,25,0,1,17.65,17.65,17.65,15.69,15.69,15.69,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,8,6,7,6,6,3,5,0,0
0,30,24,0,1,14,18,20,18,16,14,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,9,5,6,6,6,9,8,1,1
0,30,23,0,1,15.38,19.23,17.31,19.23,9.62,19.23,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,3,6,5,1,7,5,3,0,0
0,30,30,0,1,17.5,17.5,20,12.5,20,12.5,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,9,4,6,6,6,7,7,0,0
0,30,25,0,1,13.21,18.87,18.87,16.98,16.98,15.09,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,8,8,7,8,6,8,8,0,0
0,30,25,0,1,15.38,17.31,17.31,17.31,17.31,15.38,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,6,6,6,5,7,8,5,0,0
0,30,22,0,1,15.38,19.23,19.23,19.23,15.38,11.54,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,6,6,7,4,6,4,5,0,0
0,30,22,0,1,16,20,18,20,18,8,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,8,8,8,5,5,6,7,0,0
0,30,26,0,1,19.61,15.69,17.65,15.69,17.65,13.73,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,6,3,6,7,10,6,5,0,0
0,30,23,0,1,15.38,17.31,19.23,19.23,11.54,17.31,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,7,6,8,6,6,4,6,0,0
0,30,31,0,1,14.58,16.67,20.83,18.75,16.67,12.5,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,5,9,9,8,7,8,7,0,1
0,30,23,0,1,17.31,13.46,17.31,19.23,19.23,13.46,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,7,4,5,7,8,4,5,0,0
0,30,28,0,1,13.04,21.74,17.39,17.39,15.22,15.22,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,6,6,6,5,6,7,5,0,0
0,30,29,0,1,20,15.56,20,15.56,11.11,17.78,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,6,7,7,6,6,5,5,0,0
0,30,28,0,1,16.36,16.36,18.18,18.18,16.36,14.55,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,7,5,6,5,7,7,6,1,0
0,30,27,1,1,14.29,18.37,18.37,16.33,18.37,14.29,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,6,8,7,6,7,10,5,1,1
0,30,25,1,1,15.52,17.24,17.24,17.24,17.24,15.52,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,7,7,7,6,7,5,6,0,0
0,31,24,1,4,16,16,20,16,18,14,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,5,5,5,4,3,5,5,0,0
0,31,27,1,4,15.38,19.23,19.23,19.23,13.46,13.46,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,7,8,8,8,6,7,7,0,0
0,31,25,0,4,17.65,17.65,17.65,15.69,15.69,15.69,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,6,6,6,5,5,4,4,0,0
0,31,24,0,4,14,18,20,18,16,14,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,10,10,9,10,8,8,9,1,1
0,31,23,0,4,15.38,19.23,17.31,19.23,9.62,19.23,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,3,6,5,4,4,2,3,0,0
0,31,30,1,4,17.5,17.5,20,12.5,20,12.5,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,6,5,6,6,6,6,6,0,0
0,31,25,1,4,13.21,18.87,18.87,16.98,16.98,15.09,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,8,8,9,10,9,9,9,0,0
0,31,25,1,4,15.38,17.31,17.31,17.31,17.31,15.38,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,6,6,7,6,6,4,6,0,0
